submission_id,ID,QUD,RT,age,block,botresponse,comments,competence,condition,critical_question,education,endTime,exp_condition,experiment_id,gender,languages,main_type,optionLeft,optionRight,prior,prompt,question,relevance,response,startDate,startTime,test_question,timeSpent,title,trial_name,trial_number
2095,17,"Kate has problems with her internet connection. Unfortunately, she will not be able to make it to the meeting with Joshua they scheduled today. Therefore, she needs to get in touch with Joshua, but she only has his email address. She sends the same email numerous times from different email accounts, and asks all her friends to try and contact Joshua. Later that day, Joshua runs into Kate.",7710,51,some,Linda,NA,0,critical,<b>Joshua says to Kate: 'I received some of your emails.'</b>,Higher Degree,1626773694736,lll,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Joshua said we may conclude that he did not receive all of Kate's emails.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Emails from a broken laptop,xor_question,34
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",24470,51,test_question1,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Suzanne did not bring a present for Leonard.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,8,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_false1,19.86015,Gift unwrapping,xor_question,35
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",10155,51,pri,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>If Leonard unwrapped at least some of the presents right away, then he unwrapped all of them right away.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,83,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Gift unwrapping,xor_question,36
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",8306,51,rel,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>It is important for Suzanne's mother to know whether Leonard unwrapped all of the presents right away.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,65,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Gift unwrapping,xor_question,37
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",5745,51,comp,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Leonard's mother knows whether Leonard unwrapped all of the presents right away.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Gift unwrapping,xor_question,38
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",3564,51,test_question2,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Leonard just turned five.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_true1,19.86015,Gift unwrapping,xor_question,39
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",18183,51,test_question3,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Leonard's mother was abroad and could therefore not attend the birthday party.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_false2,19.86015,Gift unwrapping,xor_question,40
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",5780,51,test_question4,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>There were twelve children at the party.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,61,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_uncertain2,19.86015,Gift unwrapping,xor_question,41
2095,9,"Leonard celebrated his fifth birthday with his best friends today. All of them brought a present. After eating cake, each child presented their present to Leonard one by one. Leonard was allowed to either unwrap each present immediately or wait until later. After the party, Suzanne's mother comes to take her daughter home. Leonard's mother tells Suzanne's mother about the party.",8489,51,some,Linda,NA,1,critical,<b>Leonard's mother says: 'Leonard unwrapped some of the presents right away.'</b>,Higher Degree,1626773694736,lhh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>From what Leonard's mother said we may conclude that Leonard did not unwrap all of the presents right away.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Gift unwrapping,xor_question,42
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",75859,51,test_question1,Linda,NA,0,test,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>The company uses spare parts imported from Malaysia.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,8,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_uncertain2,19.86015,Swiss watch prototype testing,xor_question,43
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",95855,51,comp,Linda,NA,0,critical,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>The apprentice knows whether the prototype passed all of the tests scheduled for today.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,84,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Swiss watch prototype testing,xor_question,44
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",7551,51,pri,Linda,NA,0,critical,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,"<b>If the prototype passed at least some of the tests scheduled for today, then it passed all of them.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,34,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Swiss watch prototype testing,xor_question,45
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",5588,51,rel,Linda,NA,0,critical,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>It is important for Mr. Papenhauer to know whether the prototype passed all of the tests scheduled for today.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Swiss watch prototype testing,xor_question,46
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",11666,51,test_question2,Linda,NA,0,test,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>Mr. Papenhauer is not executing the tests on the prototype himself.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_true2,19.86015,Swiss watch prototype testing,xor_question,47
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",14248,51,test_question3,Linda,NA,0,test,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>The production of the watch is finished.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_false2,19.86015,Swiss watch prototype testing,xor_question,48
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",10997,51,test_question4,Linda,NA,0,test,NA,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>The company is a family business.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,9,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_uncertain1,19.86015,Swiss watch prototype testing,xor_question,49
2095,11,"Mr. Tobler works for a Swiss factory which produces luxury watches. The company has very high requirements on product quality. Today Mr. Tobler ran several quality tests with a new prototype. At this late stage in the project nobody expects any problems. But quality control is very important for the company's image. Mr. Tobler's boss Mr. Papenhauer is curious about the results. He tries to call Mr. Tobler but he has just left. Therefore, Mr. Tobler's apprentice answers the phone. The apprentice has only attended the first half of the testing procedure.",9599,51,some,Linda,NA,0,critical,<b>The apprentice says: 'The prototype passed some of the tests scheduled for today.'</b>,Higher Degree,1626773694736,hlh,63,female,English,some,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",1,<b>From what the apprentice said we may conclude that the prototype did not pass all of the tests scheduled for today.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Swiss watch prototype testing,xor_question,50
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",28151,51,test_question1,Linda,NA,1,test,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted’s last name is Sanders.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,83,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_true1,19.86015,Mrs. Sanders' son,xor_question,51
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",7494,51,comp,Linda,NA,1,critical,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Mrs. Sanders knows whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Mrs. Sanders' son,xor_question,52
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",7767,51,rel,Linda,NA,1,critical,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for the teacher to know whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Mrs. Sanders' son,xor_question,53
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",10461,51,pri,Linda,NA,1,critical,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Ted had pasta, it is likely that he also had pizza for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,19,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Mrs. Sanders' son,xor_question,54
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",7569,51,pri,Linda,NA,1,critical,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Ted had pizza, it is likely that he also had pasta for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,12,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Mrs. Sanders' son,xor_question,55
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",13844,51,test_question2,Linda,NA,1,test,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted does not like pizza.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,40,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_uncertain2,19.86015,Mrs. Sanders' son,xor_question,56
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",9261,51,test_question3,Linda,NA,1,test,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted’s father also visited him for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,49,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_uncertain1,19.86015,Mrs. Sanders' son,xor_question,57
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",7083,51,test_question4,Linda,NA,1,test,NA,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Ted is Mrs. Sanders' husband.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_false2,19.86015,Mrs. Sanders' son,xor_question,58
2095,1,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",8988,51,xor,Linda,NA,1,critical,<b>Mrs. Sanders says to the teacher: 'Ted had pizza or pasta yesterday.'</b>,Higher Degree,1626773694736,hhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Mrs. Sanders said we may conclude that Ted did not have both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Mrs. Sanders' son,xor_question,59
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",17899,51,test_question1,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Lily does not drink alcohol.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,23,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_uncertain2,19.86015,Lily's husband,xor_question,60
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",9136,51,pri,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Eric drank vodka, it is likely that he drank wine as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,22,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Lily's husband,xor_question,61
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",5173,51,pri,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,"<b>If Eric drank wine, it is likely that he drank vodka as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,17,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Lily's husband,xor_question,62
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",6996,51,rel,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>It is important for Lily to know whether her husband drank both wine and vodka.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,29,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Lily's husband,xor_question,63
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",4939,51,comp,Linda,NA,1,critical,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Bill knows whether Eric drank both wine and vodka.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Lily's husband,xor_question,64
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",4909,51,test_question2,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Eric's wife has a driver’s licence.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_true1,19.86015,Lily's husband,xor_question,65
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",5675,51,test_question3,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Eric and Lily went to a bar together.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_false1,19.86015,Lily's husband,xor_question,66
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",6973,51,test_question4,Linda,NA,1,test,NA,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>Eric and Bill went to see a football game.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,4,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,test_false2,19.86015,Lily's husband,xor_question,67
2095,13,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",11769,51,xor,Linda,NA,1,critical,<b>Bill tells Lily: 'Your husband drank wine or vodka.'</b>,Higher Degree,1626773694736,lhl,63,female,English,xor,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",0,<b>From what Bill said we may conclude that Eric did not drink both wine and vodka.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,Tue Jul 20 2021 10:15:03 GMT+0100 (Irish Standard Time),1626772503127,no,19.86015,Lily's husband,xor_question,68
2094,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",11464,22,practice,jennifer,NA,NA,example,NA,Higher Degree,1626773638677,NA,63,male,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Joe went shopping without his wife Sue.,"<font size=""3""> How likely is it that the statement is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story implies this statement, so you should rate it as certainly true.</i> </font>",NA,100,Tue Jul 20 2021 10:25:13 GMT+0100 (British Summer Time),1626773113658,NA,8.750316666666667,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,1
2094,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",12467,22,practice,jennifer,NA,NA,example,NA,Higher Degree,1626773638677,NA,63,male,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Sue was very happy with the flowers.,"<font size=""3""> How likely is it that the statement is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story makes this rather likely, but we cannot be sure, so you might want to rate this somewhere in between certainly false and certainly true.</i></font>",NA,50,Tue Jul 20 2021 10:25:13 GMT+0100 (British Summer Time),1626773113658,NA,8.750316666666667,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,2
2094,NA,"<br /> Joe went shopping yesterday, while his wife Sue was at home with the kids. He bought flowers for his wife on the way home.",3907,22,practice,jennifer,NA,NA,example,NA,Higher Degree,1626773638677,NA,63,male,English,NA,"<p style=""font-family: sans-serif"">certainly false</p>","<p style=""font-family: sans-serif"">certainly true</p>",NA,Joe and Sue have no children.,"<font size=""3""> How likely is it that the statement in the blue box is true given the story?</font> <br/> <br/> <i> <font color=""8B0000"">The story implies the contrary, so you should rate this as certainly false.</i></font>",NA,0,Tue Jul 20 2021 10:25:13 GMT+0100 (British Summer Time),1626773113658,NA,8.750316666666667,"<font size=""4"" color= ""#00BFFF""> EXAMPLE </font> <br/> Joe's shopping",example,3
