submission_id,ID,QUD,RT,block,competence,condition,critical_question,exp_condition,experiment_id,main_type,prior,prompt,question,relevance,response,test_question,title,trial_name,trial_number,attention_prop,passed_attention_check
2347,3,"Kim and Jason are talking about their old classmate Dave. They stopped talking to Dave after graduating, but today Jason heard a rumor that he got married a few weeks ago.",3836,xor,0,critical,<b>Jason says to Kim: 'He now has a son or a daughter.'</b>,lll,73,xor,0,<b>From what Jason said we may conclude that Dave does not have both a son and a daughter.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,no,Dave's kids,main_trials,64,1,TRUE
2347,NA,"Jason Barley and Richard Trellis are TV experts engaged in a live discussion of the current NBA season. They are debating about whether Greg Jones should be the Most Valuable Player of the season. Please click on the slider handle and leave it in the middle. Jason Barley thinks so, but Richard Trellis is less convinced.",8422,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Greg Jones secured victory for his team during the last seconds of a decisive games.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,50,NA,TV experts,main_trials,65,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",27051,test_question1,0,test,NA,hll,73,some,0,<b>Bernard wants to know his grade for his college application.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false1,Final exam,main_trials,66,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",4091,pri,0,critical,NA,hll,73,some,0,"<b>If at least some of answers Bernard gave on the exam are correct, then all of them are correct.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,no,Final exam,main_trials,67,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",9148,comp,0,critical,NA,hll,73,some,0,<b>Bernard’s teacher knows whether all of the answers Bernard gave on the exam are correct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,29,no,Final exam,main_trials,68,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",3650,rel,0,critical,NA,hll,73,some,0,<b>It is important for Bernard to know whether all of the answers he gave on the exam are correct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Final exam,main_trials,69,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",5182,test_question2,0,test,NA,hll,73,some,0,<b>Bernard is athletic.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,25,test_uncertain1,Final exam,main_trials,70,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",4437,test_question3,0,test,NA,hll,73,some,0,<b>Bernard will graduate from school in two weeks.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Final exam,main_trials,71,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",3010,test_question4,0,test,NA,hll,73,some,0,<b>Bernard is not the best student of his class.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true1,Final exam,main_trials,72,1,TRUE
2347,48,"Bernard just finished his final exam. He isn't the brightest student, but if he passes this one, he will be through to the next grade. During the break, he goes to the teacher's lounge. He cannot wait to ask his teacher whether he passed. Bernard's teacher only just started correcting his exam.",5853,some,0,critical,<b>Bernard’s teacher says: ‘Some of the answers you gave are correct.’</b>,hll,73,some,0,<b>From what Bernard’s teacher said we may conclude that not all of Bernard’s answers are correct.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Final exam,main_trials,73,1,TRUE
2347,NA,"A chocolate brand recently introduced new flavors. Please move the slider all the way to the left. To get people to try them, the company offers a discount price if you buy chocolate bars in all of the new flavors at the same time. Anna thinks that it's only worth the price if all of the flavors are good.",6412,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Anna already tried the new salted caramel chocolate bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Chocolate flavors,main_trials,74,1,TRUE
2347,NA,Freddy is finally allowed to get a cat. Please move the slider all the way to the left. He and his mum go to the animal shelter to choose one they want to take home with them.,3593,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Freddy liked a little white kitten the most.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Shelter,main_trials,75,1,TRUE
2347,NA,Mrs. McCartney organized a quiz event at a nursing home. The residents are asked to hand in their answers on a sheet of paper in groups. Please move the slider all the way to the right. Mrs. McCartney is announcing the results of the first question.,5450,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>The residents really like Mrs. McCartney's events.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Quiz,main_trials,76,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",17241,test_question1,0,test,NA,hll,73,some,0,<b>Brian’s favourite cake is chocolate cake.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_uncertain1,Nuts,main_trials,1,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",7199,comp,0,critical,NA,hll,73,some,0,<b>Gary knows whether all of the cakes contain nuts.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,no,Nuts,main_trials,2,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",8422,pri,0,critical,NA,hll,73,some,0,"<b>If at least some of the cakes contain nuts, then all of the cakes contain nuts.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,15,no,Nuts,main_trials,3,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",3998,rel,0,critical,NA,hll,73,some,0,<b>It is important for Brian to know whether all of the cakes contain nuts.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Nuts,main_trials,4,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",4481,test_question2,0,test,NA,hll,73,some,0,<b>Brian is allergic to apples.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_uncertain2,Nuts,main_trials,5,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",6967,test_question3,0,test,NA,hll,73,some,0,<b>Gary is twenty years old.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Nuts,main_trials,6,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",10591,test_question4,0,test,NA,hll,73,some,0,<b>It's Gary's birthday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true2,Nuts,main_trials,7,1,TRUE
2346,45,"Brian is invited to the 50th birthday party of his old friend Gary. At the party, Brian wants to get some cake for Gary. Several other guests brought a cake so there's a great cake buffet. But there might be a problem because Brian knows that Gary is allergic to nuts.",26265,some,0,critical,<b>Gary says to Brain: 'Some of the cakes contain nuts.'</b>,hll,73,some,0,<b>From what Gary said we may conclude that not all of the cakes contain nuts.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,81,no,Nuts,main_trials,8,1,TRUE
2346,NA,Mr. Carpenter teaches at a university. He gave his students a homework assignment last week. Please click on the slider handle and leave it in the middle. The students are supposed to submit their homework by putting it in a dedicated post box. Mr. Carpenter collects the submitted assignments.,18439,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>All students submitted their homework on time.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,48,NA,Homework,main_trials,9,1,TRUE
2346,NA,"Jason Barley and Richard Trellis are TV experts engaged in a live discussion of the current NBA season. They are debating about whether Greg Jones should be the Most Valuable Player of the season. Please click on the slider handle and leave it in the middle. Jason Barley thinks so, but Richard Trellis is less convinced.",22815,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Greg Jones secured victory for his team during the last seconds of a decisive games.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,51,NA,TV experts,main_trials,10,1,TRUE
2346,NA,"One of the duties of a restaurant health inspector is to test whether the food doesn't contain more bacteria than allowed. Please move the slider all the way to the left. After an inspection, the inspector talks to the restaurant owner.",13098,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>The restaurant owner had to pay a fine because some food contained bacteria.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Health inspector,main_trials,11,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",27541,test_question1,0,test,NA,hlh,73,xor,1,<b>Mandy feels attracted to Brad.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,24,test_uncertain2,Brad's clothes,main_trials,12,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",13321,comp,0,critical,NA,hlh,73,xor,1,<b>Gina knows whether Brad bought both a sweater and a pair of jeans the other day.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,no,Brad's clothes,main_trials,13,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",12310,rel,0,critical,NA,hlh,73,xor,1,<b>It is important for Mandy to know whether Brad bought both a sweater and a pair of jeans the other day.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,9,no,Brad's clothes,main_trials,14,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",5715,pri,0,critical,NA,hlh,73,xor,1,"<b>If Brad bought a sweater, it is likely that he also bought a pair of jeans the other day.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,12,no,Brad's clothes,main_trials,15,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",10568,pri,0,critical,NA,hlh,73,xor,1,"<b>If Brad bought a pair of jeans, it is likely that he also bought a sweater the other day.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,48,no,Brad's clothes,main_trials,16,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",6831,test_question2,0,test,NA,hlh,73,xor,1,<b>Brad is a big fashion fan. </b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,1,test_false1,Brad's clothes,main_trials,17,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",9430,test_question3,0,test,NA,hlh,73,xor,1,"<b>Gina, Mandy and Brad go to school together.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,50,test_uncertain1,Brad's clothes,main_trials,18,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",7880,test_question4,0,test,NA,hlh,73,xor,1,<b>Gina is Brad’s sister.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Brad's clothes,main_trials,19,1,TRUE
2346,21,"Brad is notorious for his shabby clothes. His friends Gina and Mandy make frequent jokes about it. These comments upset Brad. Brad has a date next week, and Gina heard that he finally went shopping the other day.",17622,xor,0,critical,<b>Gina tells Mandy: 'Brad bought a sweater or a pair of jeans.'</b>,hlh,73,xor,1,<b>From what Gina said we may conclude that Brad did not buy both a sweater and a pair of jeans the other day.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,71,no,Brad's clothes,main_trials,20,1,TRUE
2346,NA,"A chocolate brand recently introduced new flavors. Please move the slider all the way to the left. To get people to try them, the company offers a discount price if you buy chocolate bars in all of the new flavors at the same time. Anna thinks that it's only worth the price if all of the flavors are good.",8739,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Anna already tried the new salted caramel chocolate bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Chocolate flavors,main_trials,21,1,TRUE
2346,NA,Mrs. McCartney organized a quiz event at a nursing home. The residents are asked to hand in their answers on a sheet of paper in groups. Please move the slider all the way to the right. Mrs. McCartney is announcing the results of the first question.,9851,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>The residents really like Mrs. McCartney's events.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Quiz,main_trials,22,1,TRUE
2346,NA,Freddy is finally allowed to get a cat. Please move the slider all the way to the left. He and his mum go to the animal shelter to choose one they want to take home with them.,5690,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Freddy liked a little white kitten the most.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Shelter,main_trials,23,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,22041,test_question1,0,test,NA,lll,73,xor,0,<b>Richard has a dog.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,22,test_uncertain2,Harold's pet,main_trials,24,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,12861,rel,0,critical,NA,lll,73,xor,0,<b>It is important for Tom to know whether Harold bought both a cat and a dog.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,8,no,Harold's pet,main_trials,25,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,8021,comp,0,critical,NA,lll,73,xor,0,<b>Richard knows whether Harold bought both a cat and a dog.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,79,no,Harold's pet,main_trials,26,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,3637,pri,0,critical,NA,lll,73,xor,0,"<b>If Harold bought a cat, it is likely that he bought a dog as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,13,no,Harold's pet,main_trials,27,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,2961,pri,0,critical,NA,lll,73,xor,0,"<b>If Harold bought a dog, it is likely that he bought a cat as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,5,no,Harold's pet,main_trials,28,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,4711,test_question2,0,test,NA,lll,73,xor,0,<b>Harold has a girlfriend.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true1,Harold's pet,main_trials,29,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,2939,test_question3,0,test,NA,lll,73,xor,0,<b>Harold used to have a parrot.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,13,test_false1,Harold's pet,main_trials,30,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,2859,test_question4,0,test,NA,lll,73,xor,0,<b>Harold’s girlfriend is afraid that pets will ruin the apartment.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,12,test_uncertain1,Harold's pet,main_trials,31,1,TRUE
2346,2,Richard and Tom are talking about Harold. Harold has been wanting a pet for a long time but his girlfriend wouldn't let him. Richard heard she finally gave in.,6055,xor,0,critical,<b>Richard says to Tom: 'Harold bought a cat or a dog.'</b>,lll,73,xor,0,<b>From what Richard said we may conclude that Harold did not buy both a cat and a dog.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,79,no,Harold's pet,main_trials,32,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,15408,test_question1,1,test,NA,lhh,73,some,1,<b>Almost all tables have already been reserved.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false2,Restaurant,main_trials,33,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,12580,pri,1,critical,NA,lhh,73,some,1,"<b>If at least some of the tables are free, then all of the tables are free.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,no,Restaurant,main_trials,34,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,5782,comp,1,critical,NA,lhh,73,some,1,<b>The waiter knows whether all of the tables are free.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,93,no,Restaurant,main_trials,35,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,3538,rel,1,critical,NA,lhh,73,some,1,<b>It is important for Jane to know whether all of the tables are free.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,9,no,Restaurant,main_trials,36,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,3244,test_question2,1,test,NA,lhh,73,some,1,<b>Jane will get a table.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,96,test_true2,Restaurant,main_trials,37,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,4084,test_question3,1,test,NA,lhh,73,some,1,<b>Jane went to the restaurant for breakfast.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false1,Restaurant,main_trials,38,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,3223,test_question4,1,test,NA,lhh,73,some,1,<b>Jane has never been to this restaurant before.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true1,Restaurant,main_trials,39,1,TRUE
2346,52,Jane decided to try a new restaurant which does not accept reservations. She arrives at five o’clock in the afternoon. The restaurant is completely empty. A waiter approaches her to seat her.,4697,some,1,critical,<b>The waiter says: 'Some of the tables are free.'</b>,lhh,73,some,1,<b>From what the waiter said we may conclude that not all of the tables are free.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,94,no,Restaurant,main_trials,40,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,18335,test_question1,1,test,NA,hhh,73,xor,1,<b>Mrs. Gibbs does not like to cook.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,14,test_uncertain1,Mrs. Gibbs' worry,main_trials,41,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,4900,pri,1,critical,NA,hhh,73,xor,1,"<b>If Mr. Gibbs had a beer, it is likely that he also had a steak for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,12,no,Mrs. Gibbs' worry,main_trials,42,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,3506,pri,1,critical,NA,hhh,73,xor,1,"<b>If Mr. Gibbs had a steak, it is likely that he also had a beer for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,7,no,Mrs. Gibbs' worry,main_trials,43,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,5322,rel,1,critical,NA,hhh,73,xor,1,<b>It is important for Mrs. Gibbs to know whether Mr. Gibbs had both a steak and a beer for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,75,no,Mrs. Gibbs' worry,main_trials,44,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,3060,comp,1,critical,NA,hhh,73,xor,1,<b>Cindy knows whether Mr. Gibbs had both a steak and a beer for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,83,no,Mrs. Gibbs' worry,main_trials,45,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,3729,test_question2,1,test,NA,hhh,73,xor,1,<b>Mr. Gibbs had lunch at home yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Mrs. Gibbs' worry,main_trials,46,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,3773,test_question3,1,test,NA,hhh,73,xor,1,<b>Mrs. Gibbs did not accompany her husband when Cindy served him.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true2,Mrs. Gibbs' worry,main_trials,47,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,3010,test_question4,1,test,NA,hhh,73,xor,1,<b>Cindy had to work two shifts yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,22,test_uncertain2,Mrs. Gibbs' worry,main_trials,48,1,TRUE
2346,29,Mrs. Gibbs is worried about her husband's health. Her friend Cindy is a waitress at a local restaurant. Mrs. Gibbs' husband came by to have lunch at that restaurant yesterday. Cindy served him. She tells Mrs. Gibbs about his lunch.,6779,xor,1,critical,<b>Cindy says to Mrs. Gibbs: 'Yesterday your husband had a steak or a beer.'</b>,hhh,73,xor,1,<b>From what Cindy said we may conclude that Mr. Gibbs did not have both a steak and a beer for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,86,no,Mrs. Gibbs' worry,main_trials,49,1,TRUE
2346,NA,John and his wife are eating dinner. They have been extremely busy all day in connection with their stressful jobs as real estate agents. Please move the slider all the way to the right. They are discussing a rumor saying that a famous singer has committed suicide in the morning.,6744,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>John really liked that singer.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Rumors,main_trials,50,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",20258,test_question1,1,test,NA,lhl,73,xor,0,<b>Paul drives a motorized vehicle.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true2,Hippies,main_trials,51,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",4235,pri,1,critical,NA,lhl,73,xor,0,"<b>If the van had broken tail lights, it is likely that it had broken headlights as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,9,no,Hippies,main_trials,52,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",2597,pri,1,critical,NA,lhl,73,xor,0,"<b>If the van had broken headlights, it is likely that it had broken tail lights as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,no,Hippies,main_trials,53,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",3458,rel,1,critical,NA,lhl,73,xor,0,<b>It is important for Paul to know whether the van had both broken headlights and tail lights.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,no,Hippies,main_trials,54,1,TRUE
2346,12,"Paul drives home for Christmas. He stops his car at a gas station. He sees a policeman talking to a young couple in a colorful van. After the van pulls off, Paul starts chatting with the policeman about the couple.",3929,comp,1,critical,NA,lhl,73,xor,0,<b>The policeman knows whether the van had both broken headlights and tail lights.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,74,no,Hippies,main_trials,55,1,TRUE
