submission_id,ID,QUD,RT,block,condition,critical_question,exp_condition,experiment_id,main_type,prompt,question,response,test_question,title,trial_name,trial_number,class_condition,prior_class,block_extended,block_mean,block_sd,response_centered
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",4253,prior,critical,NA,hll,73,some,"<b>If at least some of the people enjoyed Lucy's talk, then all of them did.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",49,no,Schizophrenia talk,main_trials,10,relevance,1,prior,40.416666666666664,19.523429148443306,0.4396427117424566
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",4253,prior,critical,NA,hll,73,some,"<b>If at least some of the people enjoyed Lucy's talk, then all of them did.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",49,no,Schizophrenia talk,main_trials,10,prior,0,prior,40.416666666666664,19.523429148443306,0.4396427117424566
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",4465,competence,critical,NA,hll,73,some,<b>Jacob knows whether all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Schizophrenia talk,main_trials,11,competence,0,competence,68.25,22.708454659960424,-0.8036654309277339
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",4465,competence,critical,NA,hll,73,some,<b>Jacob knows whether all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Schizophrenia talk,main_trials,11,relevance,1,competence,68.25,22.708454659960424,-0.8036654309277339
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",4465,competence,critical,NA,hll,73,some,<b>Jacob knows whether all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Schizophrenia talk,main_trials,11,prior,0,competence,68.25,22.708454659960424,-0.8036654309277339
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",2634,relevance,critical,NA,hll,73,some,<b>It is important for Lucy to know whether all of the people enjoyed her talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Schizophrenia talk,main_trials,12,competence,0,relevance,58.375,19.021298131533914,-0.4402959220809302
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",2634,relevance,critical,NA,hll,73,some,<b>It is important for Lucy to know whether all of the people enjoyed her talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Schizophrenia talk,main_trials,12,relevance,1,relevance,58.375,19.021298131533914,-0.4402959220809302
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",2634,relevance,critical,NA,hll,73,some,<b>It is important for Lucy to know whether all of the people enjoyed her talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Schizophrenia talk,main_trials,12,prior,0,relevance,58.375,19.021298131533914,-0.4402959220809302
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",5314,some,critical,<b>Jacob says to Lucy: 'Some of the people enjoyed your talk.'</b>,hll,73,some,<b>From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",75,no,Schizophrenia talk,main_trials,16,competence,0,target,86.875,13.963656242265989,-0.8504219664228109
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",5314,some,critical,<b>Jacob says to Lucy: 'Some of the people enjoyed your talk.'</b>,hll,73,some,<b>From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",75,no,Schizophrenia talk,main_trials,16,relevance,1,target,86.875,13.963656242265989,-0.8504219664228109
2343,47,"Lucy has to give a talk in front of a big audience of psychologists. She is going to criticize one of the dominant theories about schizophrenia. Her friend Jacob is in the audience of her talk. Afterwards, Jacob chats with his neighbors. He tells Lucy what they thought about her talk.",5314,some,critical,<b>Jacob says to Lucy: 'Some of the people enjoyed your talk.'</b>,hll,73,some,<b>From what Jacob said we may conclude that not all of the people enjoyed Lucy's talk.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",75,no,Schizophrenia talk,main_trials,16,prior,0,target,86.875,13.963656242265989,-0.8504219664228109
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",5014,prior,critical,NA,hhl,73,xor,"<b>If Ted had pizza, it is likely that he also had pasta for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,19,competence,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",5014,prior,critical,NA,hhl,73,xor,"<b>If Ted had pizza, it is likely that he also had pasta for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,19,relevance,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",5014,prior,critical,NA,hhl,73,xor,"<b>If Ted had pizza, it is likely that he also had pasta for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,19,prior,0,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4280,prior,critical,NA,hhl,73,xor,"<b>If Ted had pasta, it is likely that he also had pizza for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,20,competence,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4280,prior,critical,NA,hhl,73,xor,"<b>If Ted had pasta, it is likely that he also had pizza for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,20,relevance,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4280,prior,critical,NA,hhl,73,xor,"<b>If Ted had pasta, it is likely that he also had pizza for lunch yesterday.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,20,prior,0,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",3502,relevance,critical,NA,hhl,73,xor,<b>It is important for the teacher to know whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",73,no,Mrs. Sanders' son,main_trials,21,competence,1,relevance,58.375,19.021298131533914,0.7688749684099826
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",3502,relevance,critical,NA,hhl,73,xor,<b>It is important for the teacher to know whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",73,no,Mrs. Sanders' son,main_trials,21,relevance,1,relevance,58.375,19.021298131533914,0.7688749684099826
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",3502,relevance,critical,NA,hhl,73,xor,<b>It is important for the teacher to know whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",73,no,Mrs. Sanders' son,main_trials,21,prior,0,relevance,58.375,19.021298131533914,0.7688749684099826
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4363,competence,critical,NA,hhl,73,xor,<b>Mrs. Sanders knows whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,22,competence,1,competence,68.25,22.708454659960424,-0.8036654309277339
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4363,competence,critical,NA,hhl,73,xor,<b>Mrs. Sanders knows whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,22,relevance,1,competence,68.25,22.708454659960424,-0.8036654309277339
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",4363,competence,critical,NA,hhl,73,xor,<b>Mrs. Sanders knows whether Ted had both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Mrs. Sanders' son,main_trials,22,prior,0,competence,68.25,22.708454659960424,-0.8036654309277339
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",9199,xor,critical,<b>Mrs. Sanders says to the teacher: 'Ted had pizza or pasta yesterday.'</b>,hhl,73,xor,<b>From what Mrs. Sanders said we may conclude that Ted did not have both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",70,no,Mrs. Sanders' son,main_trials,26,competence,1,target,86.875,13.963656242265989,-1.2084943733376785
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",9199,xor,critical,<b>Mrs. Sanders says to the teacher: 'Ted had pizza or pasta yesterday.'</b>,hhl,73,xor,<b>From what Mrs. Sanders said we may conclude that Ted did not have both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",70,no,Mrs. Sanders' son,main_trials,26,relevance,1,target,86.875,13.963656242265989,-1.2084943733376785
2343,25,"During summer camp, every student was allowed at most one main dish for lunch. But some students queued up twice. One of the teachers wants to find out which students broke the rule yesterday. The teacher approaches Mrs. Sanders to ask about her son Ted. Mrs. Sanders spends every lunch break with Ted.",9199,xor,critical,<b>Mrs. Sanders says to the teacher: 'Ted had pizza or pasta yesterday.'</b>,hhl,73,xor,<b>From what Mrs. Sanders said we may conclude that Ted did not have both pizza and pasta for lunch yesterday.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",70,no,Mrs. Sanders' son,main_trials,26,prior,0,target,86.875,13.963656242265989,-1.2084943733376785
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,7640,prior,critical,NA,lhl,73,some,"<b>If at least some of the students failed to solve the first exercise, then all of the students failed to solve the first exercise.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",28,no,Mrs. Todd's math exams,main_trials,28,competence,1,prior,40.416666666666664,19.523429148443306,-0.6359880004818059
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,7640,prior,critical,NA,lhl,73,some,"<b>If at least some of the students failed to solve the first exercise, then all of the students failed to solve the first exercise.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",28,no,Mrs. Todd's math exams,main_trials,28,relevance,0,prior,40.416666666666664,19.523429148443306,-0.6359880004818059
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,7640,prior,critical,NA,lhl,73,some,"<b>If at least some of the students failed to solve the first exercise, then all of the students failed to solve the first exercise.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",28,no,Mrs. Todd's math exams,main_trials,28,prior,0,prior,40.416666666666664,19.523429148443306,-0.6359880004818059
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,255643,relevance,critical,NA,lhl,73,some,<b>It is important for Mr. Gibson to know whether all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",59,no,Mrs. Todd's math exams,main_trials,29,competence,1,relevance,58.375,19.021298131533914,0.03285790463290524
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,255643,relevance,critical,NA,lhl,73,some,<b>It is important for Mr. Gibson to know whether all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",59,no,Mrs. Todd's math exams,main_trials,29,relevance,0,relevance,58.375,19.021298131533914,0.03285790463290524
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,255643,relevance,critical,NA,lhl,73,some,<b>It is important for Mr. Gibson to know whether all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",59,no,Mrs. Todd's math exams,main_trials,29,prior,0,relevance,58.375,19.021298131533914,0.03285790463290524
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,5979,competence,critical,NA,lhl,73,some,<b>Mrs. Todd knows whether all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Mrs. Todd's math exams,main_trials,30,competence,1,competence,68.25,22.708454659960424,1.3981576675044136
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,5979,competence,critical,NA,lhl,73,some,<b>Mrs. Todd knows whether all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Mrs. Todd's math exams,main_trials,30,relevance,0,competence,68.25,22.708454659960424,1.3981576675044136
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,5979,competence,critical,NA,lhl,73,some,<b>Mrs. Todd knows whether all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Mrs. Todd's math exams,main_trials,30,prior,0,competence,68.25,22.708454659960424,1.3981576675044136
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,7405,some,critical,<b>Mrs. Todd says to Mr. Gibson: 'Some of the students failed to solve even the first exercise.'</b>,lhl,73,some,<b>From what Mrs. Todd said we may conclude that not all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Mrs. Todd's math exams,main_trials,34,competence,1,target,86.875,13.963656242265989,0.9399400681515278
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,7405,some,critical,<b>Mrs. Todd says to Mr. Gibson: 'Some of the students failed to solve even the first exercise.'</b>,lhl,73,some,<b>From what Mrs. Todd said we may conclude that not all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Mrs. Todd's math exams,main_trials,34,relevance,0,target,86.875,13.963656242265989,0.9399400681515278
2343,55,Mrs. Todd just corrected math exams. She complains to her colleague Mr. Gibson about the students’ performance.,7405,some,critical,<b>Mrs. Todd says to Mr. Gibson: 'Some of the students failed to solve even the first exercise.'</b>,lhl,73,some,<b>From what Mrs. Todd said we may conclude that not all of the students failed to solve the first exercise.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Mrs. Todd's math exams,main_trials,34,prior,0,target,86.875,13.963656242265989,0.9399400681515278
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",4780,prior,critical,NA,hlh,73,xor,"<b>If Gigi passed her Physics exam, it is likely that she also passed her Chemistry exam.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,37,competence,0,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",4780,prior,critical,NA,hlh,73,xor,"<b>If Gigi passed her Physics exam, it is likely that she also passed her Chemistry exam.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,37,relevance,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",4780,prior,critical,NA,hlh,73,xor,"<b>If Gigi passed her Physics exam, it is likely that she also passed her Chemistry exam.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,37,prior,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",2921,prior,critical,NA,hlh,73,xor,"<b>If Gigi passed her Chemistry exam, it is likely that she also passed her Physics exam.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,38,competence,0,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",2921,prior,critical,NA,hlh,73,xor,"<b>If Gigi passed her Chemistry exam, it is likely that she also passed her Physics exam.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,38,relevance,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",2921,prior,critical,NA,hlh,73,xor,"<b>If Gigi passed her Chemistry exam, it is likely that she also passed her Physics exam.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,38,prior,1,prior,40.416666666666664,19.523429148443306,0.4908632218483739
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",3242,relevance,critical,NA,hlh,73,xor,<b>It is important for Gigi's best friend to know whether Gigi passed both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,39,competence,0,relevance,58.375,19.021298131533914,-0.4402959220809302
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",3242,relevance,critical,NA,hlh,73,xor,<b>It is important for Gigi's best friend to know whether Gigi passed both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,39,relevance,1,relevance,58.375,19.021298131533914,-0.4402959220809302
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",3242,relevance,critical,NA,hlh,73,xor,<b>It is important for Gigi's best friend to know whether Gigi passed both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",50,no,Gigi's exams,main_trials,39,prior,1,relevance,58.375,19.021298131533914,-0.4402959220809302
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",9997,competence,critical,NA,hlh,73,xor,<b>Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",41,no,Gigi's exams,main_trials,40,competence,0,competence,68.25,22.708454659960424,-1.1999935886455204
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",9997,competence,critical,NA,hlh,73,xor,<b>Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",41,no,Gigi's exams,main_trials,40,relevance,1,competence,68.25,22.708454659960424,-1.1999935886455204
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",9997,competence,critical,NA,hlh,73,xor,<b>Carrie knows whether Gigi passed both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",41,no,Gigi's exams,main_trials,40,prior,1,competence,68.25,22.708454659960424,-1.1999935886455204
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",9757,xor,critical,<b>Carrie tells Gigi's best friend: 'Gigi passed her Physics exam or her Chemistry exam.'</b>,hlh,73,xor,<b>From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Gigi's exams,main_trials,44,competence,0,target,86.875,13.963656242265989,-1.3517233361036256
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",9757,xor,critical,<b>Carrie tells Gigi's best friend: 'Gigi passed her Physics exam or her Chemistry exam.'</b>,hlh,73,xor,<b>From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Gigi's exams,main_trials,44,relevance,1,target,86.875,13.963656242265989,-1.3517233361036256
2343,22,"Recently, Gigi took exams in Physics and Chemistry. She studied day and night and even paid for private tutoring. Carrie just heard some rumors from her fellow students about the exam results. She talks to Gigi’s best friend who is very concerned for Gigi.",9757,xor,critical,<b>Carrie tells Gigi's best friend: 'Gigi passed her Physics exam or her Chemistry exam.'</b>,hlh,73,xor,<b>From what Carrie said we may conclude that Gigi did not pass both her Physics exam and her Chemistry exam.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",68,no,Gigi's exams,main_trials,44,prior,1,target,86.875,13.963656242265989,-1.3517233361036256
2343,34,"Harry's job is to inspect hotels of an international franchise. Harry has to check whether everything is according to the high standards of the organization. He reports to his boss Mr. Jaynes after a thorough inspection of the San Diego hotel, which is usually in perfect condition.",4092,prior,critical,NA,hhh,73,some,"<b>If at least some of the rooms had working air conditioning, then all of the rooms had working air conditioning.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Hotel check,main_trials,48,competence,1,prior,40.416666666666664,19.523429148443306,-2.0701622834474893
2343,34,"Harry's job is to inspect hotels of an international franchise. Harry has to check whether everything is according to the high standards of the organization. He reports to his boss Mr. Jaynes after a thorough inspection of the San Diego hotel, which is usually in perfect condition.",4092,prior,critical,NA,hhh,73,some,"<b>If at least some of the rooms had working air conditioning, then all of the rooms had working air conditioning.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Hotel check,main_trials,48,relevance,1,prior,40.416666666666664,19.523429148443306,-2.0701622834474893
2343,34,"Harry's job is to inspect hotels of an international franchise. Harry has to check whether everything is according to the high standards of the organization. He reports to his boss Mr. Jaynes after a thorough inspection of the San Diego hotel, which is usually in perfect condition.",4092,prior,critical,NA,hhh,73,some,"<b>If at least some of the rooms had working air conditioning, then all of the rooms had working air conditioning.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,no,Hotel check,main_trials,48,prior,1,prior,40.416666666666664,19.523429148443306,-2.0701622834474893
2343,34,"Harry's job is to inspect hotels of an international franchise. Harry has to check whether everything is according to the high standards of the organization. He reports to his boss Mr. Jaynes after a thorough inspection of the San Diego hotel, which is usually in perfect condition.",3416,relevance,critical,NA,hhh,73,some,<b>It is important for Mr. Jaynes to know whether all of the rooms had working air conditioning.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",100,no,Hotel check,main_trials,49,competence,1,relevance,58.375,19.021298131533914,2.188336448551489
